text,date,retweets,favorites,negative,neutral,positive,compound
Why United Airlines Bars Girls From Wearing Leggings on Flight. http://dld.bz/f95Tb,2017-04-05 06:54:03,0,0,0.0,0.781,0.219,0.4215
Why United Airlines Bars Girls From Wearing Leggings on Flight. http://dld.bz/f95Tb,2017-04-05 06:54:03,0,0,0.0,0.781,0.219,0.4215
Why United Airlines Bars Girls From Wearing Leggings on Flight. http://dld.bz/f95Tb,2017-04-05 06:54:02,0,0,0.0,0.781,0.219,0.4215
Why United Airlines Bars Girls From Wearing Leggings on Flight. http://dld.bz/f95Tb,2017-04-05 06:54:02,0,0,0.0,0.781,0.219,0.4215
Why United Airlines Bars Girls From Wearing Leggings on Flight. http://dld.bz/f95Tb,2017-04-05 06:54:02,0,0,0.0,0.781,0.219,0.4215
Why United Airlines Bars Girls From Wearing Leggings on Flight. http://dld.bz/f95Tb,2017-04-05 06:54:01,1,1,0.0,0.781,0.219,0.4215
Why United Airlines Bars Girls From Wearing Leggings on Flight. http://dld.bz/f95Tb,2017-04-05 06:54:01,0,0,0.0,0.781,0.219,0.4215
Why United Airlines Bars Girls From Wearing Leggings on Flight. http://dld.bz/f95Tb,2017-04-05 06:54:00,0,0,0.0,0.781,0.219,0.4215
"@ united I genuinely can't figure this out: if I cancel my reservation (more than 24 hours after making it), will I get credit w/united?",2017-04-05 06:53:36,0,0,0.079,0.709,0.213,0.5267
Do you think united airlines showed discrimination to the women that couldn't wear leggings on the plane? # penncomm268,2017-04-05 06:52:48,0,1,0.0,0.859,0.141,0.4215
What device are you using? We would like to report this to our Mobile team. ^MD,2017-04-05 06:52:34,0,0,0.0,0.857,0.143,0.3612
@ United you just lost a customer.,2017-04-05 06:51:52,0,0,0.284,0.37,0.346,0.128
Yeah just downloaded the app for iPhone! It tells me all the info but then says it can't read it which isn't possible,2017-04-05 06:51:30,0,0,0.0,0.921,0.079,0.2244
"@ united litterally worst flight ever. 12+ hrs of no onscreen entertainment, lights for reading, or power outlets to charge phone.",2017-04-05 06:51:10,0,0,0.226,0.573,0.201,-0.1779
Woohoo! @ gusjournalist gano regalito de @ united woohoo! # Hispz17pic.twitter.com/rbSiCddsx4,2017-04-05 06:51:02,1,5,0.0,0.334,0.666,0.8745
@ united why not just check my lg backpack instead of ragging on me. Finally she did # thiscouldbesimple 2/,2017-04-05 06:50:57,0,0,0.0,0.859,0.141,0.4215
"Hello Paige, is the app the most updated version? What device are you using? ^MD",2017-04-05 06:50:30,0,0,0.0,1.0,0.0,0.0
"Not in my opinion, but we know some people don't love coffee as much as we do! ^NJ",2017-04-05 06:50:15,0,0,0.222,0.778,0.0,-0.7044
"@ united grrr w/ gate crew #1137 Her: plane full, must chk bgs Me: offer lg backpack, keep sm one. Her, rude: all those won't fit und seat 1/",2017-04-05 06:49:03,0,0,0.195,0.721,0.084,-0.4039
LRW Blog | United Airlines: A Case Study - LRW Blog http://lrwblog.net/united-airlines-case-study/ …,2017-04-05 06:47:53,0,0,0.0,0.741,0.259,0.4215
"Music to our ears. Thanks for the shout-out, Ana. ^AH",2017-04-05 06:47:14,0,1,0.0,0.756,0.244,0.4404
Yes. I've been trying to resolve what ahouldnhe a simple issue for 3 months. Any assistance would be appreciated.,2017-04-05 06:46:10,0,0,0.0,0.619,0.381,0.8225
Thank you @ united for the great flights yesterday!,2017-04-05 06:44:49,0,0,0.0,0.34,0.66,0.8655
The good service also deserves a tweet. Thank you to @ FlyANA_official and @ united for the great assistance in Mexico,2017-04-05 06:43:22,0,3,0.0,0.532,0.468,0.9062
@ united why is flight 4772 delayed again ? (SYR - ORD),2017-04-05 06:43:20,0,0,0.162,0.598,0.239,0.2263
Thank u @ united for refunding my cancelled flight in full!!! Was disappointed I couldn't go on my trip but you made it so easy to get $ back,2017-04-05 06:42:02,0,0,0.107,0.603,0.29,0.7957
Now at 30 minutes waiting to print a boarding pass. :-/,2017-04-05 06:41:10,0,0,0.196,0.804,0.0,-0.296
There are no kiosks for those who aren't checking a bag. The United app won't give me an digital boarding pass.,2017-04-05 06:40:01,0,0,0.096,0.783,0.122,0.1531
I wish I was your spokesperson. I have so many amazing moments like these with you guys. You should check my record with you :),2017-04-05 06:39:21,0,0,0.0,0.594,0.406,0.9058
(PACIFIC DAILY NEWS) - United Airlines will transfer three Boeing-737 aircrafts from its Guam fleet to the U.S.... http://fb.me/660u6FkMG,2017-04-05 06:38:51,0,0,0.0,0.859,0.141,0.4215
Is there any other way???,2017-04-05 06:38:47,0,1,0.0,1.0,0.0,0.0
@ united your cargo folks even switched dog crate so my dog could be more comfortable! Thanks for your amazing customer service!,2017-04-05 06:38:46,0,0,0.0,0.549,0.451,0.932
"Hey there Rob, to clarify, the kiosk isn't printing? ^NJ",2017-04-05 06:38:24,0,0,0.286,0.714,0.0,-0.5574
That's cool. Until next time. Remember the Friendly Skies is always here for you. *Cue Rhapsody in blue*. ^NC,2017-04-05 06:38:17,0,1,0.0,0.756,0.244,0.6705
@ United instead wants to charge me $1600 to change. This is absolutely absurd.,2017-04-05 06:38:04,0,0,0.0,0.811,0.189,0.4215
@ United has seats on flight through Chicago -- but won't fill because in first class. Won't upgrade folks with status to make room. 2/3,2017-04-05 06:37:29,0,0,0.0,0.924,0.076,0.2263
"Stroopwafels are definitely a passenger favorite, Tiffany. Do you have them with coffee? ^NJ",2017-04-05 06:37:01,0,0,0.0,0.659,0.341,0.6908
@ United flight out of Boise delayed 4 hours due to mechanical error. Won't make connection to NYC. 1/2,2017-04-05 06:36:39,0,0,0.215,0.654,0.131,-0.2023
@ united I would like to compliment the amazing customer service of your staff at United Cargo @ SFO they went above and beyond,2017-04-05 06:35:31,0,7,0.0,0.516,0.484,0.9325
"If he was taking Amtrak from NY, he'd be in big trouble. Huge (Trump tone) delays. Huge.",2017-04-05 06:35:21,0,1,0.127,0.657,0.216,0.2263
@ united what's the purpose of checking in online if there's no dedicated line to drop your bag and you have to wait 75'?? Today at IAH,2017-04-05 06:34:32,0,0,0.132,0.678,0.19,0.4329
Check in mess at @ TucsonAirport for @ united. No way to just print boarding passes without waiting in bag check line.,2017-04-05 06:34:21,0,0,0.192,0.694,0.114,-0.2263
United Airlines-Miami to San Diego (4K) – San Diego Videos http://www.youtube.com/watch?feature=player_embedded&v=ZES0Gz0VQoM …https://sandiegoinformer.com/49995/united-airlines-miami-to-san-diego-4k-san-diego-videos/ …,2017-04-05 06:33:22,0,0,0.0,0.763,0.237,0.4215
"we do! Sometimes it's best to do what's best for me. And I'm only flying in the country with @ JetBlue, with you I fly international!",2017-04-05 06:33:22,0,0,0.0,0.71,0.29,0.8745
"*Slow tear falls* I thought we had something special, something real. * Somber music plays, exits stage right*. ^NC",2017-04-05 06:32:10,0,0,0.13,0.651,0.219,0.2263
@ Delta I think @ united has you beat in the snack department # stroopwafels,2017-04-05 06:30:24,0,2,0.0,0.781,0.219,0.4215
@ united How do buddy passes work with standby lists?,2017-04-05 06:30:15,0,0,0.0,0.741,0.259,0.4215
"I just love you both equally! *quick pan around the plane* but in the end, @ JetBlue came in clutch. Forgive me? *eyes glance at you*",2017-04-05 06:29:17,0,0,0.0,0.799,0.201,0.6749
Explains why @ United mistreated me!?! http://trib.al/lPAeUUR  pic.twitter.com/5L5vcO8gGA https://twitter.com/TheOnion/status/849608591527071746 …,2017-04-05 06:28:39,0,0,0.0,0.674,0.326,0.5242
"Wow, I appreciate that! Now under pressure to keep it up. I'll be moderating a # UnitedAirlines breakout sess during # chicagoseminars https://twitter.com/1KingRat/status/849608404259786752 …",2017-04-05 06:28:35,0,2,0.088,0.64,0.272,0.68
"Go Ricardo, go. ^AH",2017-04-05 06:28:30,0,1,0.0,1.0,0.0,0.0
@ united and then tell me it can't read the document??????,2017-04-05 06:27:24,0,0,0.0,0.705,0.295,0.5803
Countdown to @ GOPHELP @ ScottGottliebMD. Note: He's not tweeted since Feb 27 - about @ united Wonder if he took the train to DC # FDA # pharma,2017-04-05 06:27:10,1,2,0.0,0.887,0.113,0.4215
@ united Your passport scanner to print boarding passes could not be more annoying! How can it tell me all of my passport information and -,2017-04-05 06:27:04,0,0,0.0,0.798,0.202,0.6774
"Global # Airline Market 2017- @ AmericanAir, United # Airlines, # Delta # Airlines, # Lufthansa - satPRnews (PR) : http://fat.ly/26j25",2017-04-05 06:26:41,0,0,0.0,0.811,0.189,0.4215
MileagePlus Shopping Spring Bonus through 4/14 # unitedairlines # travel # avgeek https://www.pointsfitness.com/mileageplus-shopping-spring-bonus-414/ …pic.twitter.com/sC2sdC5wYa,2017-04-05 06:25:29,1,0,0.0,0.72,0.28,0.5423
"After all we have been through, you decide to fly away with (Deep sigh) I can't even stomach the thought. * Looks away*. ^NC",2017-04-05 06:23:36,0,0,0.0,1.0,0.0,0.0
We would like to thank @ united for being a loyal supporter of Houston's # cattlebaronsball over… https://www.instagram.com/p/BSgVKlBAaH7/,2017-04-05 06:22:00,1,1,0.0,0.435,0.565,0.9001
it was only one time!!! I promise it won't happen again. *tears fall from face*,2017-04-05 06:21:36,0,0,0.0,0.804,0.196,0.4898
"*Dramatic Entrance* Meetch, how could you? ^NC",2017-04-05 06:20:29,0,0,0.0,1.0,0.0,0.0
That is great. Enjoy your flight and leg room. ^NC,2017-04-05 06:19:43,0,0,0.0,0.523,0.477,0.8074
Pittsburgh to Aruba for only $254 roundtrip with @ United. http://www.secretflying.com/posts/pittsburgh-aruba-246-roundtrip/ …pic.twitter.com/fSoytKyARM,2017-04-05 06:18:28,4,13,0.0,0.763,0.237,0.4215
"@ united I'm flying with you tomorrow, leggings are banned but how tight is too tight for jeans?",2017-04-05 06:18:04,0,1,0.106,0.794,0.101,-0.0258
"I cheated on @ united and here I am 33,819 feet high with you!",2017-04-05 06:18:00,0,0,0.233,0.585,0.182,-0.2003
I was on 1 848. Sprinted and made the flight! Better leg room on this one! ;-),2017-04-05 06:17:18,0,0,0.0,0.703,0.297,0.6688
We will. ^NC,2017-04-05 06:17:06,0,0,0.0,1.0,0.0,0.0
【成田空港就航エアライン】 ユナイテッド航空(UA) United Airlines 2010年にコンチネンタル航空と合併し、旅客キロベースで世界最大の航空会社となった。スターアライアンスの中心メンバーで、世界373都市に就航。pic.twitter.com/Nclp3yNWjj,2017-04-05 06:16:33,1,0,0.0,0.588,0.412,0.4215
Thank you. I sincerely hope you take the time to reevaluate those policies do others don't have the same negative experience I did.,2017-04-05 06:15:03,0,0,0.127,0.582,0.291,0.5859
"We look forward to having you on board, Kevin. ^MD",2017-04-05 06:13:49,0,0,0.0,1.0,0.0,0.0
"Bill, we never want you feel disrespected. We are always here if you have further questions or concerns. ^NC",2017-04-05 06:13:21,0,0,0.199,0.801,0.0,-0.4976
"Have a pleasant day, Pete. ^MD",2017-04-05 06:12:55,0,0,0.0,0.548,0.452,0.5106
"It's a pretty catchy song, Mark. Are you on your way now? ^MD",2017-04-05 06:12:32,0,0,0.0,0.775,0.225,0.4939
@ etrade and @ united you need to take note https://www.mediamatters.org/blog/2017/04/04/these-are-bill-o-reilly-s-advertisers-oreilly-factor/215912 …,2017-04-05 06:12:28,0,0,0.0,0.741,0.259,0.4215
"I appreciate the responses though. Wouldn't say I'm satisfied with the results, but at least I don't feel disrespected. Thanks (4/4)",2017-04-05 06:12:18,0,0,0.192,0.604,0.204,0.0759
"Bill,thank you for being open and honest with us. ^NC",2017-04-05 06:11:18,0,1,0.0,0.732,0.268,0.5106
@ UnitedAirlines why do all the effort on efficient boarding if you block the aisle for Econ. Pass. to serve drinks to Buss? # pennywise,2017-04-05 06:10:08,0,0,0.109,0.787,0.105,-0.0258
"Doubt I will enjoy my flight w/ @ united today. I am banking fewer miles & have no elite status, didn't give enuff cash 2016 # UnitedSoGreedy",2017-04-05 06:10:05,0,1,0.164,0.627,0.209,0.3182
"@ united hey smone woke up on the right side of the bed. Staff all smiles,security tellinjokes. What I miss?? Think you finally got it in EWR",2017-04-05 06:09:47,0,0,0.058,0.829,0.114,0.3736
United # Airlines Joins Hispanicize as Exclusive # Airline Sponsor ... - http://ForexTV.com  : http://fat.ly/3se9g,2017-04-05 06:09:39,0,0,0.0,0.677,0.323,0.5106
"It would've been more helpful to ask if folks would be willing to do so, vs the ""tough luck Group 5"" approach that was used. (3/-)",2017-04-05 06:09:15,0,0,0.057,0.745,0.197,0.6519
That is great to hear. Thank you for the kind words. ^NC,2017-04-05 06:09:00,0,0,0.0,0.474,0.526,0.875
"We know schedule changes are not ideal, Catie, and regret the options offered did not work for you. ^NJ",2017-04-05 06:08:59,0,0,0.247,0.753,0.0,-0.6784
We completely understand. ^NC,2017-04-05 06:08:14,0,0,0.0,1.0,0.0,0.0
The flight is scheduled to depart on time out of B7. Which flight are you currently on? ^NC,2017-04-05 06:07:41,0,0,0.0,1.0,0.0,0.0
That moment when the child behind you starts singing old McDonald has a farm. Could be a long four hours. # unitedAIRLINES # aviation,2017-04-05 06:07:36,0,0,0.0,1.0,0.0,0.0
"I still think the process of forcing passengers to check carry-on luggage with no warning needs serious improvement, though. (2/-)",2017-04-05 06:07:26,0,0,0.247,0.628,0.126,-0.2263
Awful... Rain for 10 days straight it seems,2017-04-05 06:07:21,0,0,0.0,0.787,0.213,0.2263
How's the weather? Good morning @ carbone2994 @ united,2017-04-05 06:06:55,0,0,0.0,0.467,0.533,0.6908
"I doubt I'll be able to get back to the airport, but I appreciate the respectful & informative responses. (1/-)",2017-04-05 06:06:26,0,0,0.075,0.601,0.324,0.7783
"Compliance into the Weeds-Episode 34, Lessons on Policy Management from United Airlines http://fcpacompliancereport.com/2017/04/compliance-weeds-episode-34-lessons-policy-management-united-airlines/ …",2017-04-05 06:04:15,0,0,0.0,1.0,0.0,0.0
Can you please direct message us with additional information?https://twitter.com/messages/compose?recipient_id=260907612 …,2017-04-05 06:03:54,0,0,0.0,0.75,0.25,0.3939
Do one from Boston.,2017-04-05 06:02:54,0,0,0.0,1.0,0.0,0.0
"At this time we see you have been refunded, Catie. We're unfortunately not able to do anything further. ^NJ",2017-04-05 06:02:35,0,0,0.118,0.882,0.0,-0.34
"Also, just landed at ORD from MSP and need to be on 8:25 flight to Boston. Any chance flight 992 can wait for us?",2017-04-05 06:02:20,0,0,0.0,0.92,0.08,0.25
Airport Wage Theft Battle Goes National with Worker Hotline https://shar.es/1Qjziu @ United # povertydoesntfly,2017-04-05 06:02:13,0,0,0.169,0.649,0.182,0.0516
"If there was a schedule or equipment change, this may cause seats to be shuffled. We apologize for the inconvenience. ^MD",2017-04-05 06:01:55,0,0,0.114,0.822,0.064,-0.2732
United Airlines empêche deux jeunes passagères d’embarquer à cause de… leurs leggings ! http://bit.ly/2nYaO5C pic.twitter.com/ksN7QRLW6U,2017-04-05 06:01:00,0,0,0.0,0.795,0.205,0.4753
"Micheal, we understand. ^NC",2017-04-05 06:00:56,0,0,0.0,1.0,0.0,0.0
"thanks so much! UA0100 from IAD to PHX! Also, the 1st class flight attendant was phenomenal! any chance I can recommend her somewhere?",2017-04-05 06:00:01,0,0,0.0,0.697,0.303,0.8061
"It had. I would like an explanation of why and how this happened to me, a customer. Is it something to be expected on United?",2017-04-05 05:59:35,0,0,0.0,0.798,0.202,0.6486
"Hello Dan, please contact your travel agency for further assistance with your ticket. ^NJ",2017-04-05 05:58:42,0,0,0.0,0.85,0.15,0.3182
It has to be in person. Please refer to this link http://bit.ly/1mczEnj . ^NC,2017-04-05 05:58:23,0,0,0.0,0.839,0.161,0.3182
"Well, it would be great if everyone had adequate leg room for starters!",2017-04-05 05:58:14,0,0,0.0,0.544,0.456,0.8122
@ united Stop supporting sexual predators. Pull ads from Fox & Bill O' Reilly or United's reputation will further tank. # fox # oreillyfactor,2017-04-05 05:58:08,0,0,0.088,0.683,0.229,0.5423
"That's good to know! Can it be done through the app (pictures etc), or does it have to be in person at the airport?",2017-04-05 05:57:26,0,0,0.0,0.878,0.122,0.4926
"Bill,if this is a domestic claim you have 24 hours to report the damage. ^NC",2017-04-05 05:55:13,0,1,0.198,0.802,0.0,-0.4939
so @ united was right ==> https://twitter.com/BuzzFeed/status/849385982923345920 …,2017-04-05 05:55:03,0,0,0.0,0.618,0.382,0.4754
"We understand. Once again, congratulations on your nuptials. ^NC",2017-04-05 05:52:33,0,0,0.0,0.672,0.328,0.5994
I will further contact your team later. I will like to enjoy what is left of our honeymoon,2017-04-05 05:51:38,0,0,0.0,0.711,0.289,0.6908
@ Catiemc We appreciate the details. We can pass this on internally and we understand your feelings. Please know t... https://ual.response.lithium.com/portal/conversation/17736976 …,2017-04-05 05:50:19,0,0,0.0,0.783,0.217,0.6124
Please DM your confirmation number ^NC,2017-04-05 05:50:06,0,0,0.0,0.526,0.474,0.3818
Excited to check out # dreampolaris from @ united at @ Hispanicize # UnitedAtHispanicize # Hispz17,2017-04-05 05:49:47,5,2,0.0,0.634,0.366,0.6369
World Trade Center: un des deux avions est un B737 d'United Airlines .,2017-04-05 05:47:13,0,0,0.0,1.0,0.0,0.0
"No, because I was already arriving 90 minutes later than planned and had people waiting for me.",2017-04-05 05:45:35,0,0,0.128,0.872,0.0,-0.296
View Winning Presentation from # UnitedAirlines that Occured During the last # BusinessArchitecture Innovation Summit.http://buff.ly/2oyl6am,2017-04-05 05:45:06,0,0,0.0,0.647,0.353,0.7184
View Winning Presentation from # UnitedAirlines that Occured During the last # BusinessArchitecture Innovation Summit. http://buff.ly/2oyg2mc pic.twitter.com/4fuGFT5BmA,2017-04-05 05:45:02,0,0,0.0,0.667,0.333,0.7184
"We're delighted to give you a comfortable journey, Peter. We hope you have a fantastic flight. ^NJ",2017-04-05 05:44:23,0,0,0.0,0.456,0.544,0.9201
6hr luggage update says still trying to trace. Maybe ask handler who took my bag off the plane while the flight attendant watched.,2017-04-05 05:44:18,0,0,0.0,1.0,0.0,0.0
RT @ airfarewatchdog: # Philadelphia # PHL to San Diego # SAN $164 round-trip @ united http://bit.ly/2nJIsc3 # airfarepic.twitter.com/x8fhpjj91a,2017-04-05 05:44:03,0,1,0.0,0.811,0.189,0.4215
# Philadelphia # PHL to San Diego # SAN $164 round-trip on @ united http://bit.ly/2nJIsc3 # airfarepic.twitter.com/Xf13Vk6lw3,2017-04-05 05:43:17,9,20,0.0,0.797,0.203,0.4215
The first - and last - time I flew @ united the monitor didn't work and kept setting. Seven hours of that. It was a joy.,2017-04-05 05:39:34,1,1,0.0,0.742,0.258,0.765
Please DM your claim number. ^NC,2017-04-05 05:39:34,0,0,0.0,0.526,0.474,0.3818
"We're loving the sunrise, Ian. Have a fantastic flight in the friendly skies. ^NJ",2017-04-05 05:38:49,0,0,0.0,0.483,0.517,0.8934
@ united Regarding case id number: 11418239. I applied for refund on the lost items in my lost check in bag 2months ago. could you expedite,2017-04-05 05:38:31,0,0,0.16,0.697,0.143,-0.128
"Please provide the date and time of the call regarding this agent, and a name if you remember. ^NJ",2017-04-05 05:37:50,0,0,0.0,0.881,0.119,0.3182
"NJ activist blasts Port Authority exec's sentence to the vacation home he bribed United Airlines to fly to, pushes state-level charges 1/2 https://twitter.com/BillBrennansays/status/849393416136011776 …",2017-04-05 05:33:40,0,1,0.079,0.717,0.204,0.3182
Early morning flight to # SAN via @ united # United to talk @ LamarOOH # Innovation # OOH BTR-IAH-SANpic.twitter.com/kRV5xWlafn,2017-04-05 05:33:20,0,1,0.0,0.573,0.427,0.802
And now it can't be found??,2017-04-05 05:30:58,0,0,0.0,1.0,0.0,0.0
"Yes, several times. They still haven't located my bag. When I spoke to customer service in Scranton yesterday they said it was in Newark...",2017-04-05 05:30:42,0,0,0.0,0.891,0.109,0.4019
"We're disappointed to hear you're not having the best time, Lisa. ^NJ",2017-04-05 05:29:33,0,0,0.393,0.607,0.0,-0.7556
"We're glad you'll be landing promptly, hopefully ahead of that storm front! ^NJ",2017-04-05 05:28:05,0,1,0.0,0.647,0.353,0.7177
We regret to hear this was the case. The refund for your seat has been processed? ^MD,2017-04-05 05:27:16,0,0,0.149,0.851,0.0,-0.4215
Thank you for the kind words. ^NC,2017-04-05 05:26:45,0,0,0.0,0.459,0.541,0.7096
That sympathetic agent did refund my upgrade. The 2 agents on phone and agents at desk said they could not,2017-04-05 05:25:47,0,0,0.0,0.845,0.155,0.5106
Row 30,2017-04-05 05:23:55,0,0,0.0,1.0,0.0,0.0
@ united Good morning and thank you for my 7th consecutive flight with upgrade to 1st. DFW-LAX. You guys know how to treat loyal customers!,2017-04-05 05:23:08,0,0,0.0,0.571,0.429,0.923
Yes. He while sympathetic could only move me to middle next to my husband instead of behind him.,2017-04-05 05:23:04,0,0,0.0,0.727,0.273,0.7184
"@ united confirmation number L3F359, flying on military orders, cannot select my seat, would also like to pay for upgrade",2017-04-05 05:21:40,0,0,0.061,0.652,0.287,0.6369
Props to @ united FAs for handling it well & preventing flight from diverting for LE assistance. Screw you to dude in 24C on UA1483. 6/6,2017-04-05 05:19:00,0,1,0.091,0.73,0.179,0.5267
Why not just rebook on another airline? Cancellations happen all the time. To get a 22 day window is a luxury most don't have.,2017-04-05 05:18:24,0,0,0.0,1.0,0.0,0.0
"Hello Suzanne, have you spoken with a gate agent prior to departure? ^MD",2017-04-05 05:17:57,0,0,0.0,1.0,0.0,0.0
"If you need further assistance, please let us know. ^NC",2017-04-05 05:17:28,0,0,0.0,0.796,0.204,0.3182
No problem. ^NJ,2017-04-05 05:16:45,0,0,0.831,0.169,0.0,-0.5994
We're always delighted to be the one to support your photography endeavors. ^NJ,2017-04-05 05:14:15,0,1,0.0,0.647,0.353,0.7184
When the aircraft's ground navigation equipment malfunctions and prevents it from landing in low clouds it's not weather.,2017-04-05 05:12:52,0,0,0.108,0.825,0.067,-0.2023
Thank you. ^MD,2017-04-05 05:10:44,0,0,0.0,0.444,0.556,0.3612
"What a gorgeous view, James. We're glad the pilot could show you some unforgettable scenery! ^NJ",2017-04-05 05:09:51,0,1,0.0,0.641,0.359,0.807
For sale through now at @ united. Get your own durable # upcycled luggage tags made from vinyl # billboards http://bit.ly/2oGD7mX pic.twitter.com/3uuUWPxV8x,2017-04-05 05:09:11,1,4,0.0,0.859,0.141,0.4215
"Turns out the flight was delayed 15 minutes, so our 24 hour window shifted. We are all set! Thanks.",2017-04-05 05:08:14,0,0,0.086,0.77,0.144,0.3164
"Thank you, but you make (almost) all of my # Mikeshots happen!",2017-04-05 05:07:25,0,0,0.0,0.83,0.17,0.2598
"The detail in this photo is phenomenal, Mike. You're truly great! ^NJ",2017-04-05 05:06:06,0,1,0.0,0.578,0.422,0.807
"Low clouds are included in weather delays. If you have further questions, please let us know. ^NC",2017-04-05 05:05:22,0,0,0.108,0.773,0.119,0.0516
Please DM us her confirmation number so we can take a look. ^MDhttps://twitter.com/messages/compose?recipient_id=260907612 …,2017-04-05 05:03:07,0,0,0.0,0.735,0.265,0.3818
Hats off to the @ united pilots flight 210. This is why I fly UA! Great flight. # bestPilotspic.twitter.com/jNCJI6Xfwt,2017-04-05 05:00:06,0,2,0.0,0.661,0.339,0.8016
In today's chapter of @ united ruins my life and makes me miserable ... 1/2 of my seat has been taken by another passenger WHY! WHY! WHY!,2017-04-05 04:58:57,0,2,0.213,0.702,0.085,-0.6341
@ united I've flown with you 27 hours on 4 of your aircrafts over the last 2 days & I'm miserable. Every day a new disappointment.,2017-04-05 04:57:54,0,0,0.238,0.659,0.103,-0.5719
"United Airlines and the 'Heart of Gold' share one quality: both serve 'a liquid that tastes almost, but not quite, entirely unlike tea'.",2017-04-05 04:57:36,1,17,0.0,0.857,0.143,0.3612
We heard the crew talk about it. No alternative facts please,2017-04-05 04:56:51,0,0,0.163,0.667,0.17,0.0258
"My aunt used to work for allegiant. When she had a meeting, they would send her on you",2017-04-05 04:55:07,0,0,0.0,1.0,0.0,0.0
Of course. Way better than the other gals @ FlyFrontier @ united Trust me,2017-04-05 04:53:11,0,0,0.0,0.5,0.5,0.8402
Love it. ^NC,2017-04-05 04:52:12,0,0,0.0,0.323,0.677,0.6369
Thanks,2017-04-05 04:52:08,0,0,0.0,0.0,1.0,0.4404
@ united SFO to DCA I had an economy plus seat 12 A. That day I received notice I was in row 30 middle seat. # won't fly,2017-04-05 04:50:02,0,0,0.0,0.887,0.113,0.4215
"I think there are systemic issues that should be addressed. Unfortunately, my 5 attempts to speak with a supervisor went unanswered.",2017-04-05 04:49:45,0,0,0.124,0.876,0.0,-0.34
When I was 11 I used to wear fuseaux. What's wrong with that. only name changed.,2017-04-05 04:49:07,0,0,0.193,0.807,0.0,-0.4767
Not at all.. # TeamErika all the way. Haha.,2017-04-05 04:48:47,0,0,0.0,0.7,0.3,0.4588
@ united My wife cannot check in for her flight tomorrow. We're under 24 hrs too. Is there something wrong with the system?,2017-04-05 04:48:40,0,0,0.12,0.772,0.108,-0.0772
Am I surprised? No. CEOs of @ Delta @ united & @ AmericanAir hope # Trump will block # Arab competition by @ lhfanghttps://interc.pt/2k9ohC1,2017-04-05 04:48:15,0,0,0.215,0.464,0.321,0.3612
Welcome to # Rio! @ united sure is # GIG Friendly! # mikeshot # UnitedJourney # brasil # brazil #787… https://www.instagram.com/p/BSgKUxiF0yb/,2017-04-05 04:47:20,0,0,0.0,0.457,0.543,0.8975
That's too bad. I was hoping my situation was an isolated incident.,2017-04-05 04:47:07,0,0,0.349,0.482,0.169,-0.4588
"So, what are your thoughts about Erika? Do you agree with Dorit? ^NC",2017-04-05 04:45:27,0,0,0.0,0.808,0.192,0.4329
"We've responded to your DM, Steve. ^DP",2017-04-05 04:43:50,0,0,0.0,1.0,0.0,0.0
Hey @ united . Do you think I want 2 fly with current TSA body inspectns? Do I want 2 share my passwords? Do I want 2 submit myself this? NO!,2017-04-05 04:43:15,0,1,0.113,0.564,0.323,0.5132
"Max, we don't want to speculate what occurred, just understand our team was doing what they can to assist you. ^NC",2017-04-05 04:42:58,0,0,0.058,0.942,0.0,-0.0572
Were you able to check in at the kiosk? ^NJ,2017-04-05 04:42:43,0,0,0.0,1.0,0.0,0.0
Thank you to the @ united 53 pilot who pointed out that we could see # Greenland!pic.twitter.com/vvQgUkemko,2017-04-05 04:41:31,1,0,0.0,0.699,0.301,0.68
@ united yes I am!,2017-04-05 04:41:03,0,0,0.0,0.147,0.853,0.6996
United Airlines social media disaster shows it's time for brands to think beyond the office http://bit.ly/2oHR2Jw  by @ michaelmeloni,2017-04-05 04:39:44,0,0,0.179,0.699,0.122,-0.3182
It was great...cant wait to watch it again!,2017-04-05 04:38:55,0,0,0.0,1.0,0.0,0.0
You know that curtain can't keep the stench of poor out of first class,2017-04-05 04:37:41,0,0,0.174,0.674,0.152,-0.1022
What was the flight and why was it cancelled? ^NJ,2017-04-05 04:37:28,0,0,0.182,0.818,0.0,-0.25
"Very gorgeous. Thank you for sharing with us, Wardo. ^MD",2017-04-05 04:37:25,0,0,0.0,0.415,0.585,0.8712
Better yet have class segregation by having seperate planes for fat rich people so they don't have to mingle with us commonoers.,2017-04-05 04:37:14,0,0,0.0,0.755,0.245,0.7579
"Hello, what is your flight number? ^MD",2017-04-05 04:36:54,0,0,0.0,0.822,0.178,0.0772
How about making improvements in the economy section? Or atleast not making them worse so your fat rich clients can have more room.,2017-04-05 04:36:26,0,0,0.0,0.696,0.304,0.8279
"All airlines make improvements in first class and brag about it in ads. They can put 100 first class seats, most ppl still can't afford them",2017-04-05 04:35:36,0,0,0.0,0.916,0.084,0.3182
I had to myself go to another airport arranging my own transport. They flatly refused to help me. I am so disappointed,2017-04-05 04:35:06,0,0,0.239,0.657,0.104,-0.541
@ united pretty cool pic this morning of Venus hovering over the sunrise. # MileagePluspic.twitter.com/XSY99mC6ZO,2017-04-05 04:34:55,0,0,0.0,0.546,0.454,0.8074
# Travel Internet Erupts After United Airlines Boots Girls for Wearing Leggings http://nbcnews.to/2nBY9B6,2017-04-05 04:33:05,0,0,0.0,0.797,0.203,0.4215
