text,date,retweets,favorites,negative,neutral,positive,compound
Sunshine. Where? # IxtapaZihuatanejo @ CaladeMarResort @ mtlgazette @ VancouverSun @ TorontoComms @ chicagotribune @ nytimesES @ NYPDnoticias @ AirCanada @ SunwingVacay @ LibertyTravel @ airtransat @ united @ AmericanAir @ AlaskaAirpic.twitter.com/A3vku7CtlZ,2018-02-06 05:27:28,0,2,0.0,0.714,0.286,0.7184
"@ united..Stan Sakowski tried to kiss my child, rubbed my thigh and put his hands in my child's diaper bag so that he could give me his contact information and was able to get off the plane, and fall asleep peacefully... He was kinda lucky... # unacceptable # mettoo",2018-02-06 05:26:53,0,2,0.055,0.889,0.057,0.0202
. @ United's policy also not consonant w/Natl Institute of Standards guidelines (800-63B) & may be not be in compliance Americans with Disability Act. (See replies.) https://twitter.com/mattblaze/status/960634780151926791 …,2018-02-06 05:26:16,0,3,0.0,1.0,0.0,0.0
Muy bueno!!! La próxima tendré que viajar con @ united entonces,2018-02-06 05:21:32,0,2,0.0,0.71,0.29,0.5684
I think everyone @ united that has direct contact with the public should have to undergo more customer training.,2018-02-06 05:21:00,0,0,0.0,0.851,0.149,0.4215
La próxima lo tengo que probar!,2018-02-06 05:20:49,0,1,0.0,1.0,0.0,0.0
United Airlines Stewardess in 1970. pic.twitter.com/EW1UwJPKoJ,2018-02-06 05:20:29,0,0,0.0,0.641,0.359,0.4215
"Customer service tip to airlines: don’t hawk your credit card, or really anything else, over the plane’s PA between the hours of 5:00 a.m.- 8:00 a.m. @ united",2018-02-06 05:19:28,0,1,0.0,0.822,0.178,0.6597
@ united flight 3969 - 3 weeks in a row I’ve been delayed over 60 minutes which has caused me to miss meetings on Tuesday mornings........,2018-02-06 05:16:55,0,0,0.138,0.751,0.111,0.0772
"@ united..Stan Sakowski tried to kiss my child, rubbed my thigh and put his hands in my child's diaper bag so that he give me his contact information and was able to get off the plane, and fall asleep peacefully... He was kinda lucky... # unacceptable # mettoopic.twitter.com/DJmI9DV7nz",2018-02-06 05:16:30,0,1,0.056,0.886,0.058,0.0202
"I arrive in MAN tomorrow morning at 9am. I am no longer going through Chicago anymore, but Philly instead.",2018-02-06 05:15:03,0,0,0.091,0.909,0.0,-0.1531
United Airlines Stewardess in 1970. pic.twitter.com/P3pZ5IhPZH,2018-02-06 05:09:49,0,0,0.0,0.641,0.359,0.4215
United Airlines Stewardess in 1970. pic.twitter.com/pvr6nK41ok,2018-02-06 05:07:55,0,0,0.0,0.641,0.359,0.4215
"That's so awesome. What a coincidence. Have a wonderful flight, Britt. Thanks for sharing a part of your adventure with us. ^MD",2018-02-06 05:05:58,0,3,0.0,0.465,0.535,0.9441
United Airlines changes policy on comfort animals after peacock incident https://www.cbsnews.com/news/united-airlines-changes-policy-on-comfort-animals-after-peacock-incident/?utm_campaign=crowdfire&utm_content=crowdfire&utm_medium=social&utm_source=twitter …,2018-02-06 05:04:18,0,0,0.0,0.629,0.371,0.6486
"We hope you have a wonderful trip, Dave! ^NJ",2018-02-06 05:03:04,0,1,0.0,0.465,0.535,0.784
I'm a loyalist_ Delta has always treated us well.,2018-02-06 05:03:00,0,1,0.0,0.769,0.231,0.2732
United Airlines cracking down on emotional support animals http://dld.bz/gAvsj,2018-02-06 05:02:11,0,0,0.0,0.458,0.542,0.7269
Boom,2018-02-06 05:01:52,0,0,0.0,1.0,0.0,0.0
"Have to side with @ united on this one. I don't want to share a cabin with a peacock. Falcons...Are a cultural idiosyncrasy of the Middle East. Wouldn't ""fly"" in the west. Peacocks...are a hell of a lot bigger. Emotional support animals...are a widely perpetuated fraud.",2018-02-06 05:00:15,0,2,0.232,0.625,0.143,-0.6608
"Non-stop from Dublin or Shannon, Ireland to New York, USA from only €303 roundtrip with @ United. http://www.secretflying.com/posts/dublin-shannon-ireland-new-york-usa-e300-roundtrip/ …pic.twitter.com/R2CVY5QAkC",2018-02-06 04:57:52,6,7,0.0,0.851,0.149,0.4215
10 (Ten) United Airlines Beverage Vouchers Expire 1/31/2019 https://allsorce.com/10-ten-united-airlines-beverage-vouchers-expire-1-31-2019/ …pic.twitter.com/7nQaMMTI3H,2018-02-06 04:56:19,0,0,0.0,0.741,0.259,0.4215
Sent,2018-02-06 04:55:49,0,0,0.0,1.0,0.0,0.0
Please DM your confirmation number and we can take a look. ^MDhttps://twitter.com/messages/compose?recipient_id=260907612 …,2018-02-06 04:54:15,0,1,0.0,0.714,0.286,0.3818
Here's What United Airlines Did When a Team USA Figure Skater Wanted to Take Her Family to the Olympics in Korea https://www.inc.com/bill-murphy-jr/heres-what-united-airlines-did-when-a-team-usa-figure-skater-wanted-to-take-her-family-to-olympics-in-korea.html …,2018-02-06 04:53:33,0,0,0.0,0.877,0.123,0.4215
I’m not happy with traveling back in the seats we have been assigned. That was the whole point of me calling last night. I would like this resolved today please.,2018-02-06 04:53:29,0,0,0.086,0.721,0.193,0.3973
"Well after 24 hours of @ united delays and cancellations, I stayed the night in Chicago and am missing half of my days of meetings. Back at the airport to try again! # Wichitaorbust # morecoffee",2018-02-06 04:53:19,0,0,0.06,0.797,0.143,0.4574
"Hi Scott, please DM your Case ID number. ^JB https://twitter.com/messages/compose?recipient_id=260907612 …",2018-02-06 04:53:13,0,2,0.0,0.69,0.31,0.3818
"We understand your frustration and apologize for any confusion during your time. After travel, please send us more information here: http://bit.ly/U46edh . Our teams would like to look into it further. ^MD",2018-02-06 04:51:57,0,1,0.141,0.693,0.165,-0.0258
You have bad travel luck,2018-02-06 04:50:12,0,0,0.368,0.316,0.316,-0.128
# inthecarservive. # bigtrip # hongkong # unitedairlines https://www.instagram.com/p/Be2xhmJBFJy/,2018-02-06 04:49:55,0,0,0.0,1.0,0.0,0.0
"@ united and once again, UA fucks up... one day, your guys will accidentally do the right thing and your corporate will fire the offending employees. https://www.facebook.com/wearyellowribbon/posts/1498196946956153 …",2018-02-06 04:49:21,0,0,0.32,0.6,0.08,-0.8126
"Yea it definitely sounds like it’s a huge over step on their part. Honestly, I would never personally fly United with an SD or ESA anyways. They are the ones I have heard the worst stories on regarding SD’s. @ SouthwestAir however has always been great for me!",2018-02-06 04:48:45,0,1,0.11,0.634,0.255,0.8156
No. Due to leave Newark this evening. I’m really upset about the whole situation. No one even bothered to call me back. Being abroad and trying to find the correct number is confusing. Especially when the US numbers don’t seem to work from my mobile.,2018-02-06 04:48:35,0,0,0.244,0.731,0.025,-0.8553
"Took them 5 with me, then they lost it again on the way home. Don't even think about making a claim, automated maze.",2018-02-06 04:48:23,0,0,0.103,0.897,0.0,-0.3182
"Ha! Good luck with that. I’ve lost luggage three times, only ever had it returned once and that was within 24 hours.",2018-02-06 04:40:50,0,0,0.08,0.623,0.297,0.7424
# CarlosRangel es nuevo Country Manager de # UnitedAirlines en # Perú https://goo.gl/Z3y6Rx pic.twitter.com/nfzn4J3axX,2018-02-06 04:39:45,0,0,0.0,1.0,0.0,0.0
United Airlines Just Found a Brand New Way to Tweak the Nerves of Economy Class Passengers http://dlvr.it/QFF07Z pic.twitter.com/8BMUIi5k1w,2018-02-06 04:37:02,0,0,0.081,0.756,0.163,0.34
Hope NY is sunnier!,2018-02-06 04:36:55,0,0,0.0,0.236,0.764,0.7574
We can definitely understand that and appreciate your feedback. ^NJ,2018-02-06 04:34:56,0,1,0.0,0.597,0.403,0.6597
"@ radiopirate @ jefffillion Eurk eurk et re-eurk!!! United airlines, quelles bandes de monstres sexistes! Ils encouragent les femmes en shape à participer aux olympiques! Quand allons nous voir une femme taille plus aux jeux?!? # gridgirls # FeminismIsCancerpic.twitter.com/NadFIALMhl",2018-02-06 04:30:03,0,0,0.0,0.887,0.113,0.6517
"@ united Quick question for you United Airlines, we were promised by one of your employees that we would have an answer to our online Customer Care question in 3-5 days but it has been 3 weeks. We would like to request you all keep your word in answering us please. Thank you!",2018-02-06 04:29:08,0,0,0.0,0.717,0.283,0.937
"News story that best summarises difference between UK and US: United Airlines had 75% pa increase in requests for “emotional support animals” including “comfort turkeys” and a peacock (76K last year). BA: “we haven’t had any increase, we don’t allow emotional support animals”",2018-02-06 04:28:15,0,0,0.0,0.624,0.376,0.9552
They still are. (Recently signed up for a United account.),2018-02-06 04:27:51,0,2,0.0,0.741,0.259,0.4215
United Airlines knows how to ruin a great vacation # NeverAgain,2018-02-06 04:26:11,0,1,0.228,0.359,0.413,0.4767
"Thank you, I'll do that.",2018-02-06 04:25:50,0,0,0.0,0.615,0.385,0.3612
"Hey John, can you DM us more details on what happened? ^MDhttps://twitter.com/messages/compose?recipient_id=260907612 …",2018-02-06 04:25:46,0,1,0.0,1.0,0.0,0.0
"@ united Thanks for cancelling my flight home and then leaving me stranded in Des Moines and refusing to provide a food or hotel voucher. I’ll remember that awful, cold, hungry, sleepless night every time I book a flight and I’ll make sure it’s never United.",2018-02-06 04:25:03,0,0,0.186,0.662,0.151,-0.21
"Thanks for sharing your day with us, Erin. Have an awesome week. ^MD",2018-02-06 04:22:58,0,0,0.0,0.505,0.495,0.8689
It’s VERY inconvenient when eyeballing specific fares like K class and differentiating them amongst each other- especially on the mobile app.,2018-02-06 04:20:26,0,0,0.143,0.752,0.104,-0.2325
"Hey Sophie, we're sorry to hear this. Have you completed your travel? ^MD",2018-02-06 04:19:36,0,0,0.098,0.902,0.0,-0.0772
"Ryan, we regret to hear you feel this way. This is a change fee charge for non-refundable tickets and / or certain types of fares. Please know that doesn't excuse any rudeness from our employees and we're here if you have any questions. ^NJ",2018-02-06 04:19:27,0,0,0.085,0.778,0.137,0.3586
GENTE MAYOR,2018-02-06 04:18:42,0,0,0.0,1.0,0.0,0.0
"Max, to confirm, was your bag delivered to you? Please let us know if we can help. ^NJ",2018-02-06 04:17:56,0,0,0.0,0.762,0.238,0.6124
Looks like she's excited to fly. Thanks for joining us. We hope you both had an awesome flight. ^MD,2018-02-06 04:15:59,0,0,0.0,0.486,0.514,0.93
The next step would be to reach out to Customer Care here: http://bit.ly/U46edh . ^NJ,2018-02-06 04:15:35,0,0,0.0,0.736,0.264,0.5106
Cuando vuelva de Fort Lauderdale te cuento.,2018-02-06 04:11:10,0,1,0.0,1.0,0.0,0.0
Que formas hay para ir de Newark a times square? Es para gente mayor. Hay algún shuttle o algo así?,2018-02-06 04:10:25,0,0,0.0,1.0,0.0,0.0
@ united how is it possible in today’s day and age that you do not have entertainment systems on an international flight? Really need to update your equipment.,2018-02-06 04:10:07,0,0,0.077,0.83,0.093,0.12
"Thank you for flying with us, Mel. We hope to see you on board with us again soon. ^MD",2018-02-06 04:09:13,0,1,0.0,0.759,0.241,0.6597
"Alright, I wanted to double-check when you bought the ticket. Unfortunately, there is nothing that we are able to do either as Basic Economy tickets are nonrefundable and unchangeable. ^TY",2018-02-06 04:07:17,1,0,0.076,0.86,0.064,-0.1027
Atlanta Airport United Airlines North Terminal https://theticket-atlanta.com/airports/atlanta-airport-united-airlines-north-terminal/ …,2018-02-06 04:07:15,0,0,0.0,0.682,0.318,0.4215
They said they're only allowed to offer gift certificates. For the stress & inconvenience I went thru 2 weeks in a row on business trips with both times the bags taking 12+ hours to be delivered to me??,2018-02-06 04:06:44,0,0,0.143,0.784,0.073,-0.4137
"San Juan, Puerto Rico to Honolulu, Hawaii for only $468 USD roundtrip with @ United. http://www.secretflying.com/posts/san-juan-puerto-rico-honolulu-hawaii-468-usd-roundtrip/ …pic.twitter.com/tjWHUC4sdY",2018-02-06 04:05:45,5,4,0.0,0.833,0.167,0.4215
Pretty sure my @ united flight from Sioux Falls is going to be delayed due to potable water not being available at the Sioux Falls Airport...,2018-02-06 04:05:09,0,0,0.061,0.673,0.266,0.7506
We can definitely understand that being frustrating. They are the best team to be speaking with for this request. ^NJ,2018-02-06 04:04:10,0,0,0.108,0.634,0.257,0.6124
"@ theJeremyVine @ timonradio Will United Airlines allow me my support animal, a fully grown giraffe.",2018-02-06 04:03:31,0,0,0.0,0.575,0.425,0.7506
I'm trying. They're not being very helpful & they're extremely difficult to understand & communicate with.,2018-02-06 04:03:06,0,0,0.308,0.692,0.0,-0.6533
Les recomiendo un amigo en Reservas de @ united por favor,2018-02-06 04:02:29,0,1,0.0,0.593,0.407,0.6705
So rare to see @ AirCanada get a positive message too...,2018-02-06 04:01:25,0,0,0.0,0.69,0.31,0.5574
We would encourage discussing any further compensation with the baggage resolution center directly. ^NJ,2018-02-06 04:00:26,0,0,0.0,0.798,0.202,0.5106
"Good morning Dayton! Do you want to see Amsterdam, Netherlands? Fly from @ DAY_IntlAirport (DAY) to @ Schiphol (AMS) on @ united for $481 https://wp.me/p9vld8-n6 # comingsoon # OHTravelDad # traveltips # deals # reviewspic.twitter.com/lqEuLjOO3z",2018-02-06 03:59:41,0,2,0.0,0.767,0.233,0.7424
I'm sorry you had to put up with that. He apparently wasn't raised right. :( REAL men treat ladies with respect and courtesy. Offering assistance w/ heavy luggage (or harps) would have been the thing to do. Pulling on braids is for children!,2018-02-06 03:59:01,0,0,0.026,0.755,0.219,0.8657
"@ united I'd prefer an upgrade on my next flight, or miles commiserate with losing my bags on business trips 2 weeks in a row, please.",2018-02-06 03:54:48,0,0,0.094,0.722,0.184,0.3612
"DISGRACEFUL, BOYCOTT UNITED AIRLINES. https://twitter.com/CamilleKennerly/status/960808769167835137 …",2018-02-06 03:51:53,0,0,0.317,0.314,0.369,0.128
"@ united I called Baggage Resolution Center re compensation for losing my bags 2 weeks in a row & was told all I'd receive is some gift certificate in the mail. Really?? Come on, I'm a weekly flyer & a Mileage Plus member. Y'all can do better!!",2018-02-06 03:50:06,0,0,0.055,0.742,0.202,0.7872
That's not right Ladies; in my case I usually fly aboard @ JetBlue where they always treat passengers like me & my family as if we're part of theirs. You should give it a shot,2018-02-06 03:45:24,0,0,0.0,0.816,0.184,0.6486
# throwback I made this brunch for @ United Way of Lake and Sumter Counties # adult # grits and… https://www.instagram.com/p/Be2qD_YH62K/,2018-02-06 03:44:42,0,1,0.0,0.843,0.157,0.4215
@ united I keep getting an error message when I try to book a flight. I don’t want to miss out on this price!,2018-02-06 03:43:54,0,0,0.194,0.633,0.173,-0.126
WTF,2018-02-06 03:40:56,0,1,1.0,0.0,0.0,-0.5859
# travelagents - this week # Glasgowairport have teamed up with # UnitedAirlines for your chance to WIN 2 flights to # NewYork! Enter now at http://travelmatters.biz @ GLA_Airport @ united pic.twitter.com/l6EsG0Gozf,2018-02-06 03:38:34,1,1,0.0,0.686,0.314,0.8633
me encanta!!,2018-02-06 03:37:23,0,1,0.0,1.0,0.0,0.0
What is your confirmation number? Please DM this for the sake of your privacy. ^TYhttps://twitter.com/messages/compose?recipient_id=260907612 …,2018-02-06 03:34:35,0,0,0.0,0.767,0.233,0.4515
"Hi, Logan. It will be best if you go to the airport and speak with a gate agent about getting you on an earlier flight. ^NE",2018-02-06 03:33:56,0,1,0.0,0.851,0.149,0.6369
"Hi, Kevin. We're sorry to hear you were having trouble. Were you able to get your boarding pass? ^NE",2018-02-06 03:32:39,0,0,0.19,0.81,0.0,-0.4588
# TailTuesday @ United @ Boeing 737-900 @ IAH Reg. # N67846 @ StarAlliance # Aviationphotography # Aviation # Planespotter # Planes # Aviationphoto # Planespotting # Boeing737 # Houstonpic.twitter.com/mECCZx8wlE,2018-02-06 03:28:28,1,2,0.0,0.843,0.157,0.4215
"@ united, you need to change the ability for password managers to work. It’s annoying that it doesn’t.",2018-02-06 03:28:27,0,2,0.124,0.642,0.234,0.34
"Yes, we didn’t realized it until after and wanted to change it but they won’t let us. We are willing to pay for it.",2018-02-06 03:27:16,0,0,0.063,0.864,0.073,0.0644
"Hi, Daniella. Send over your confirmation number so we can take a look. ^NE https://twitter.com/messages/compose?recipient_id=260907612 …",2018-02-06 03:26:34,0,0,0.0,0.909,0.091,0.0772
"Hi Camille and Kennerly, please DM your flight information so we can look into what happened. ^JB https://twitter.com/messages/compose?recipient_id=260907612 …",2018-02-06 03:21:28,2,10,0.0,0.881,0.119,0.3182
They supposedly sent mine to Berlin for no reason other than they were overwhelmed with baggage. Still waiting 33 days later.,2018-02-06 03:20:22,0,1,0.098,0.848,0.054,-0.25
Jay Z Caught Shapeshifting On United Airlines Flight To LAX - (Jay-Z Rep... https://youtu.be/LwY8YPAb-Lw  via @ YouTube,2018-02-06 03:17:21,0,0,0.0,0.823,0.177,0.4215
Update on @ united saga. Premier baggage Kimmie says I will have a compensation check in a week. Another baggage specialist emailed and said compensation is coming in 2 weeks. Not sure which it is but no word on whether anyone received the claim form. # lostluggage day 32,2018-02-06 03:17:00,0,0,0.06,0.863,0.077,-0.0644
"Muy bueno el vuelo de @ united! Buena atención, comida aceptable y de yapa llegamos 1 hora antes! Impresionada con el Hub de Newark # unitedaNYC # NYAgain7pic.twitter.com/1dSyFlW5T9",2018-02-06 03:16:03,2,34,0.0,0.867,0.133,0.5242
Atlanta Airport Terminal United Airlines https://theticket-atlanta.com/airports/atlanta-airport-terminal-united-airlines/ …,2018-02-06 03:07:21,0,0,0.0,0.641,0.359,0.4215
"Hey Columbus! Do you want to experience Milan, Italy? Fly from @ columbusairport (CMH) to @ MiAirports (MXP) on @ united for $481 with dates available into May https://wp.me/p9vld8-mU # comingsoon # OHTravelDad # traveltips # deals # reviewspic.twitter.com/Rkh9t3k4ym",2018-02-06 03:04:47,0,0,0.0,0.868,0.132,0.5255
United Airlines verhindert einen Passagier an Bord mit einem Pfau http://magazineoftravel.net/united-airlines-verhindert-einen-passagier-an-bord-mit-einem-pfau/ …pic.twitter.com/G16FO3mSQq,2018-02-06 03:00:43,0,0,0.0,0.781,0.219,0.4215
"@ united are my go to carrier for the aus-usa flight. Generally I’ve found them to be substantially cheaper than qantas, good service and good in flight entertainment. The only provider I try to avoid is delta, based on average experiences (but was quite a while ago)",2018-02-06 02:57:44,0,1,0.042,0.741,0.217,0.8481
Assault or sexual harassment. @ united need to sort that out immediately.,2018-02-06 02:54:06,0,3,0.403,0.442,0.155,-0.6705
Because I already payed 200$ extra. Because it will actually cost me more $ to see doctor...read the original tweet. @ united,2018-02-06 02:51:43,0,0,0.0,0.769,0.231,0.6249
I like united. Flew 600k with them from 2012 to 2015. Shame they just don't go anywhere i do these days.,2018-02-06 02:51:40,0,1,0.127,0.656,0.217,0.296
What is wrong with people these days. Job opening at United hopefully.,2018-02-06 02:50:06,0,2,0.176,0.511,0.313,0.34
Lol,2018-02-06 02:49:10,0,0,0.0,0.0,1.0,0.4215
Penélope Cruz,2018-02-06 02:45:51,0,0,0.0,1.0,0.0,0.0
I fucking loooooaaath United,2018-02-06 02:45:33,0,1,0.0,0.394,0.606,0.4728
I too was on that flight. These things happen however subsequent treatment from @ united and denial of any responsibility and refusal to communicate about lost luggage is appalling. I will be reporting everything about this trip to the @ USDOT on my return. # UNITEDJOURNEY,2018-02-06 02:41:59,0,0,0.105,0.833,0.061,-0.25
'Emotional support peacock' barred from United Airlines plane - I need to get one! http://www.bbc.co.uk/news/world-us-canada-42880690 …,2018-02-06 02:39:11,0,0,0.0,0.575,0.425,0.75
"Charlie @ united turned my major bad travel mood around completely (seriously- best flight crew member I’ve EVER encountered) last month when leaving Montreal, and guess what? I’m flying home with him again from Tokyo! # travelwins",2018-02-06 02:37:16,0,9,0.081,0.743,0.176,0.6212
"@ united @ CamilleKennerly Why am I not surprised? I wouldn’t fly with these Assholes if they were the last Airline Company left in the world, I would rather walk!https://twitter.com/camillekennerly/status/960808769167835137 …",2018-02-06 02:36:03,0,0,0.188,0.72,0.092,-0.4512
@ united How is this acceptable behaviour of your flight crew?,2018-02-06 02:32:32,0,1,0.0,0.596,0.404,0.6625
A United Airlines reduziu a lista de animais de apoio emocional permitidos a bordo https://fb.me/2IA3O5ZUr,2018-02-06 02:31:11,0,0,0.0,0.797,0.203,0.4215
Did you give employees tax cut bonuses?,2018-02-06 02:29:42,0,0,0.196,0.467,0.336,0.3612
We're sorry to hear about the delay. Please be sure to send us a DM if you need assistance with your reservation. ^TY,2018-02-06 02:27:08,0,0,0.137,0.687,0.176,0.25
Even better @ united - your moron agents had all of us waiting for no reason at the wrong carousel. How do you stay in business with this many screw ups in just one flight? https://twitter.com/luddite_lawyer/status/960820660489527296 …,2018-02-06 02:26:57,0,0,0.227,0.642,0.131,-0.4939
"@ united just have to say that I rarely fly United and after this trip I know why. Your service is pathetic, international business class terrible, and you absolutely need to upgrade your fleet. Must do a way better job to earn any more business from me. And I fly 250k annually!",2018-02-06 02:26:01,0,0,0.165,0.735,0.1,-0.5753
Monkeypic.twitter.com/bNsIgcWJ2O,2018-02-06 02:23:36,0,1,0.0,1.0,0.0,0.0
Already payed 200$ to change once. Guess that’s not enough. Thanks for nothing.,2018-02-06 02:22:46,0,0,0.167,0.833,0.0,-0.3412
@ united I’m overseas and can not connect via phone. What’s the best way to see if I can hop on an earlier flight?,2018-02-06 02:21:20,0,0,0.0,0.741,0.259,0.7906
"This is so wrong! He must be reported and deported! That moron has no place on our planet!He is obviously a sick and very childish person and does not deserve his post or any other near people! We should write to complain, this is abuse!",2018-02-06 02:21:17,0,6,0.384,0.616,0.0,-0.9721
Ps. @ united it’s 2:20 on the goddam morning. https://twitter.com/luddite_lawyer/status/960820481912815616 …,2018-02-06 02:21:11,0,0,0.263,0.526,0.211,-0.1779
We are already 2 hours late @ united - you think maybe you could find our goddam bags before a third hour lapses? This has been the worst travel experience ever. https://twitter.com/luddite_lawyer/status/960719867354730496 …,2018-02-06 02:20:28,0,1,0.215,0.706,0.079,-0.7003
Nessie ... obviously!,2018-02-06 02:19:19,0,1,0.0,1.0,0.0,0.0
# UnitedAirlines pic.twitter.com/s5uOOPzh2Q,2018-02-06 02:17:01,0,0,0.0,1.0,0.0,0.0
"We're sorry for any confusion or misunderstanding. we are not able to provide complimentary upgrades or lounge access, but we are here to help with your reservation in whatever way we can. ^TY",2018-02-06 02:16:10,0,0,0.122,0.734,0.144,0.431
"Hi, Matthew. We're sorry to hear this. Have you already been rebooked? Please send us a DM. ^TYhttps://twitter.com/messages/compose?recipient_id=260907612 …",2018-02-06 02:14:48,0,0,0.069,0.791,0.14,0.3313
HI there. Would you mind sending us a DM with more details? ^TY https://twitter.com/messages/compose?recipient_id=260907612 …,2018-02-06 02:12:32,0,0,0.0,1.0,0.0,0.0
"Hello, Mai. Did you purchase Basic Economy tickets? ^TY",2018-02-06 02:11:10,0,1,0.0,1.0,0.0,0.0
I'm a million miler who is not flying with you at the moment because online interaction is essential but it's now too hard to log in securely. Your competitors are grateful.,2018-02-06 02:07:23,0,9,0.045,0.756,0.199,0.7579
"Unfortunately, Spike the hedgehog won't make the @ united flight from now on. Rules aside, what's your dream # SupportAnimal?https://twitter.com/Telegraph/status/960810259303616512 …",2018-02-06 02:07:18,1,4,0.218,0.69,0.092,-0.4082
http://www.foxnews.com/travel/2018/01/28/united-removed-woman-from-flight-to-see-her-dying-mother-nobody-flies-for-free.html …,2018-02-06 02:02:43,0,0,0.0,1.0,0.0,0.0
"It is never our intention to inconvenience our passengers. If there's anything we can assist you with, please be sure to send us your confirmation. number. ^TY https://twitter.com/messages/compose?recipient_id=260907612 …",2018-02-06 02:02:23,0,0,0.077,0.741,0.182,0.34
"Hi, Terri. We apologize for any inconvenience. Please let us know if you require any assistance at this time. ^NE",2018-02-06 02:02:21,0,0,0.108,0.733,0.159,0.0516
4 nights in # LasVegas from only €539pp! Includes flights with @ united & hotel. Based on 4 sharing. Travel Sept 2018. Ref: 619975. Call 01-8173562. pic.twitter.com/vvts8Q7qV7,2018-02-06 02:00:50,1,3,0.0,0.772,0.228,0.7088
"Conversely, I just called @ united about something and they were the nicest people ever. Just sayin ;)",2018-02-06 01:59:34,0,0,0.0,0.622,0.378,0.7845
Discover the Tale of Two Cities! Win the adventure of a lifetime to San Antonio and Houston. Enter now at http://www.taleoftwocities.co.uk . Conditions apply. @ VisitHouston @ VisitSanAntonio @ Travelbag1979 @ United # visitsanantonio # visithouston # sanantonio # houston # travelbag # unitedpic.twitter.com/QSra0bMfN4,2018-02-06 01:56:30,1,1,0.0,0.759,0.241,0.8478
Disgusting entitled behaviour from @ united . Will you lot ever stop being such arseholes?,2018-02-06 01:56:00,0,0,0.287,0.462,0.251,-0.1779
"PS: Ethiopian Airlines started flying to the States 20 yrs ago. Chicago‘s the main hub of their Star Alliance partner, United Airlines. It’s not just about opening new routes, it’s deliberate, risk detailed, thought out structures. Ethiopian are playing a different ballgame. https://twitter.com/kenyanwalstreet/status/960744865641373696 …",2018-02-06 01:51:42,17,41,0.046,0.853,0.101,0.3612
Boeing 777-200ER @ united # avgeek # aviationphotography # aviationlovers # airplane # airport # aircraft # plane # instaplane # instagramaviation # instaaviation # spotter # unitedairlines # boeing # b777 #777 # heathrow # picoftheday # pilot # cabincrew # departure # takeo… http://ift.tt/2GPjMZI pic.twitter.com/AXiAvS4aWA,2018-02-06 01:49:38,0,0,0.0,0.896,0.104,0.4215
"Report him to the airline, such behaviour is totally unacceptable. especially from someone who are supposed to act professional at all times.",2018-02-06 01:49:36,0,1,0.136,0.864,0.0,-0.5095
"You two should have kicked him in the nuts and said ""now you may kneel before the Harp Twins"" then played Ball Breaker by AC/DC.",2018-02-06 01:49:18,0,5,0.083,0.83,0.087,0.0258
"@ United # Polaris lounges for @ HeathrowAirport # London, @ hkairport # HongKong, # Tokyo now 2019-2020? https://www.ausbt.com.au/united-s-polaris-lounges-for-london-hong-kong-tokyo-now-2019-2020?utm_source=hero … via @ ausbt",2018-02-06 01:49:14,0,0,0.0,0.804,0.196,0.4871
Twin Jet Tuesday: A United Airlines Boeing 787-9 goes gear up after departing runway 34L.… https://www.instagram.com/p/Be2cdjhggQo/,2018-02-06 01:45:50,0,0,0.0,0.833,0.167,0.4215
"Early morning Camille and Kennerly! I can't believe that flight attendant yanked on you ladies hair, very unprofessional indeed. Report him!",2018-02-06 01:42:53,0,1,0.18,0.82,0.0,-0.6342
"File a complaint with the airline, his actions were totally inappropriate",2018-02-06 01:41:12,0,2,0.196,0.804,0.0,-0.296
"must be new and young, not cool. By the way, that's a lot of hardwork, the harps are like children (well behaved though) when you're on tour",2018-02-06 01:39:18,0,1,0.069,0.843,0.088,0.1376
That is not something that I have ever heard of happening before. It is clearly unacceptable.,2018-02-06 01:37:52,0,2,0.16,0.695,0.144,-0.0772
FUEL? Where we're going we don't need FUEL! @ solarimpulse @ Tesla @ FirstSolar @ Tesla @ SunPower @ Sunrun @ solarcity @ AmericanAir @ Delta @ JetBlue @ united pic.twitter.com/jnXwzTr7vE,2018-02-06 01:34:46,0,0,0.0,0.86,0.14,0.4753
"Hi, Randi. We apologize for any trouble. Have you been able to purchase your tickets? ^NE",2018-02-06 01:34:40,0,0,0.149,0.773,0.077,-0.3182
"As we boarded our @ united flight connection from Newark to Manchester, UK, a male United flight… https://www.instagram.com/p/Be2Zld2j95n/",2018-02-06 01:33:56,13,60,0.0,0.714,0.286,0.6808
The gf and I met in a @ united lounge. I can't be unbiased in my preference ;),2018-02-06 01:27:21,0,1,0.0,0.656,0.344,0.5823
"Password fill/paste prevention is bad, and that needs to be fixed. Decreases security and pisses off your users.",2018-02-06 01:24:41,0,2,0.253,0.644,0.103,-0.5423
"Hello, Lee. Did your companion file a report with our Baggage team at the airport? Does he have a file reference number? ^TY",2018-02-06 01:20:03,0,0,0.0,0.923,0.077,0.168
"Understood. I have kept yrs of training logs and vids as i have an SD. I have no idea how this will all work out. There is also talk that this is not written into the ACAA so as it may be their ""policy"" it is above and beyond what the ACAA asks",2018-02-06 01:18:41,0,1,0.043,0.957,0.0,-0.296
"Wow! Makes me shiver just looking at it. Great picture, Joe!",2018-02-06 01:13:06,0,2,0.0,0.515,0.485,0.8585
